image,label,vietnamese_label,texts,symptoms,visual_analysis,leaf_area_ratio,background_ratio,lesion_area_ratio,annotation_confidence,metadata_quality,weather,humidity,temperature,severity,growth_stage,location,farmer_note
dataset/raw/Healthy/IMG_20190419_161910.jpg,Healthy,Khỏe mạnh,"Lá lúa phát triển khỏe mạnh với màu xanh đều. | Lá lúa sinh trưởng tốt và không có tổn thương bệnh lý. | Bề mặt lá nguyên vẹn, không xuất hiện đốm bệnh.",lá xanh khỏe | phiến lá nguyên vẹn | lá phát triển tốt | màu lá đồng đều,"Ảnh chứa phần lớn phiến lá và cho thấy cấu trúc lá rõ ràng. | Lá xanh đều, không phát hiện tổn thương bệnh lý rõ ràng.",0.6674,0.3326,0.0098,0.95,high,cloudy,65,27,mild,flowering,Nam Dinh,Cây sinh trưởng chậm hơn bình thường.
dataset/raw/Healthy/IMG_20190419_162011.jpg,Healthy,Khỏe mạnh,"Không phát hiện dấu hiệu bệnh trên lá lúa. | Lá lúa phát triển khỏe mạnh với màu xanh đều. | Bề mặt lá nguyên vẹn, không xuất hiện đốm bệnh. | Lá được chụp trên nền trắng giúp quan sát tổn thương rõ hơn. | Ảnh cho thấy cận cảnh phần lá, nhấn mạnh tổn thương và cấu trúc mô lá.",không có vết bệnh | lá phát triển tốt | phiến lá nguyên vẹn | màu lá đồng đều,"Phiến lá được chụp rõ ràng trên nền sáng trắng. | Ảnh chụp cận cảnh một phần phiến lá. | Lá xanh đều, không phát hiện tổn thương bệnh lý rõ ràng.",0.2045,0.7955,0.0011,0.95,high,sunny,93,22,mild,seedling,Can Tho,Bệnh xuất hiện ở nhiều vị trí trên ruộng.
dataset/raw/Healthy/IMG_20190419_162015.jpg,Healthy,Khỏe mạnh,"Lá lúa sinh trưởng tốt và không có tổn thương bệnh lý. | Không phát hiện dấu hiệu bệnh trên lá lúa. | Phiến lá xanh đều và không có tổn thương rõ rệt. | Lá được chụp trên nền trắng giúp quan sát tổn thương rõ hơn. | Ảnh cho thấy cận cảnh phần lá, nhấn mạnh tổn thương và cấu trúc mô lá.",không có vết bệnh | lá phát triển tốt | màu lá đồng đều | lá xanh khỏe,"Phiến lá được chụp rõ ràng trên nền sáng trắng. | Ảnh chụp cận cảnh một phần phiến lá. | Lá xanh đều, không phát hiện tổn thương bệnh lý rõ ràng.",0.1042,0.8958,0.0021,0.95,high,sunny,94,25,mild,booting,Nam Dinh,Độ ẩm cao làm bệnh phát triển mạnh.
dataset/raw/Healthy/IMG_20190419_162021.jpg,Healthy,Khỏe mạnh,"Không phát hiện dấu hiệu bệnh trên lá lúa. | Lá lúa phát triển khỏe mạnh với màu xanh đều. | Bề mặt lá nguyên vẹn, không xuất hiện đốm bệnh.",không có vết bệnh | lá phát triển tốt | lá xanh khỏe | màu lá đồng đều,"Ảnh chứa phần lớn phiến lá và cho thấy cấu trúc lá rõ ràng. | Lá xanh đều, không phát hiện tổn thương bệnh lý rõ ràng.",0.6239,0.3761,0.0002,0.95,high,normal,62,36,mild,ripening,Nam Dinh,Cây sinh trưởng chậm hơn bình thường.
dataset/raw/Healthy/IMG_20190419_162028.jpg,Healthy,Khỏe mạnh,Lá có màu xanh tự nhiên và bề mặt sạch. | Lá lúa phát triển khỏe mạnh với màu xanh đều. | Lá lúa sinh trưởng tốt và không có tổn thương bệnh lý. | Lá được chụp trên nền trắng giúp quan sát tổn thương rõ hơn.,không có vết bệnh | phiến lá nguyên vẹn | lá xanh khỏe | màu lá đồng đều,"Phiến lá được chụp rõ ràng trên nền sáng trắng. | Ảnh chứa phần lớn phiến lá và cho thấy cấu trúc lá rõ ràng. | Lá xanh đều, không phát hiện tổn thương bệnh lý rõ ràng.",0.5255,0.4745,0.0,0.95,high,sunny,69,31,mild,booting,Dong Thap,Bệnh xuất hiện ở nhiều vị trí trên ruộng.
dataset/raw/Healthy/IMG_20190419_162055.jpg,Healthy,Khỏe mạnh,"Lá lúa phát triển khỏe mạnh với màu xanh đều. | Lá có màu xanh tự nhiên và bề mặt sạch. | Bề mặt lá nguyên vẹn, không xuất hiện đốm bệnh. | Ảnh cho thấy cận cảnh phần lá, nhấn mạnh tổn thương và cấu trúc mô lá.",lá xanh khỏe | phiến lá nguyên vẹn | màu lá đồng đều | không có vết bệnh,"Ảnh chụp cận cảnh một phần phiến lá. | Lá xanh đều, không phát hiện tổn thương bệnh lý rõ ràng.",0.3823,0.6177,0.0028,0.95,high,cloudy,72,34,mild,flowering,Thai Binh,Nhiều lá xuất hiện triệu chứng tương tự.
dataset/raw/Healthy/IMG_20190419_162059.jpg,Healthy,Khỏe mạnh,"Phiến lá xanh đều và không có tổn thương rõ rệt. | Không phát hiện dấu hiệu bệnh trên lá lúa. | Lá có màu xanh tự nhiên và bề mặt sạch. | Lá được chụp trên nền trắng giúp quan sát tổn thương rõ hơn. | Ảnh cho thấy cận cảnh phần lá, nhấn mạnh tổn thương và cấu trúc mô lá.",màu lá đồng đều | lá phát triển tốt | lá xanh khỏe | không có vết bệnh,"Phiến lá được chụp rõ ràng trên nền sáng trắng. | Ảnh chụp cận cảnh một phần phiến lá. | Lá xanh đều, không phát hiện tổn thương bệnh lý rõ ràng.",0.2471,0.7529,0.0007,0.95,high,normal,72,26,mild,booting,Hai Duong,Tình trạng bệnh tăng nhanh trong tuần qua.
dataset/raw/Healthy/IMG_20190419_162101.jpg,Healthy,Khỏe mạnh,"Không phát hiện dấu hiệu bệnh trên lá lúa. | Lá có màu xanh tự nhiên và bề mặt sạch. | Bề mặt lá nguyên vẹn, không xuất hiện đốm bệnh. | Lá được chụp trên nền trắng giúp quan sát tổn thương rõ hơn. | Ảnh cho thấy cận cảnh phần lá, nhấn mạnh tổn thương và cấu trúc mô lá.",lá xanh khỏe | lá phát triển tốt | màu lá đồng đều | phiến lá nguyên vẹn,"Phiến lá được chụp rõ ràng trên nền sáng trắng. | Ảnh chụp cận cảnh một phần phiến lá. | Lá xanh đều, không phát hiện tổn thương bệnh lý rõ ràng.",0.1723,0.8277,0.0015,0.95,high,sunny,91,23,mild,booting,Dong Thap,Bệnh xuất hiện ở nhiều vị trí trên ruộng.
dataset/raw/Healthy/IMG_20190419_162117.jpg,Healthy,Khỏe mạnh,Lá lúa phát triển khỏe mạnh với màu xanh đều. | Không phát hiện dấu hiệu bệnh trên lá lúa. | Lá có màu xanh tự nhiên và bề mặt sạch.,phiến lá nguyên vẹn | lá xanh khỏe | lá phát triển tốt | không có vết bệnh,"Ảnh chứa phần lớn phiến lá và cho thấy cấu trúc lá rõ ràng. | Lá xanh đều, không phát hiện tổn thương bệnh lý rõ ràng.",0.5755,0.4245,0.0049,0.95,high,cloudy,94,24,mild,booting,Thai Binh,Bệnh xuất hiện sau nhiều ngày ẩm ướt.
dataset/raw/Healthy/IMG_20190419_162124.jpg,Healthy,Khỏe mạnh,"Phiến lá xanh đều và không có tổn thương rõ rệt. | Lá lúa phát triển khỏe mạnh với màu xanh đều. | Lá có màu xanh tự nhiên và bề mặt sạch. | Lá được chụp trên nền trắng giúp quan sát tổn thương rõ hơn. | Ảnh cho thấy cận cảnh phần lá, nhấn mạnh tổn thương và cấu trúc mô lá.",không có vết bệnh | phiến lá nguyên vẹn | lá xanh khỏe | màu lá đồng đều,"Phiến lá được chụp rõ ràng trên nền sáng trắng. | Ảnh chụp cận cảnh một phần phiến lá. | Lá xanh đều, không phát hiện tổn thương bệnh lý rõ ràng.",0.2666,0.7334,0.0051,0.95,high,normal,92,30,mild,tillering,Can Tho,Bệnh xuất hiện sau nhiều ngày ẩm ướt.
dataset/raw/Healthy/IMG_20190419_162129.jpg,Healthy,Khỏe mạnh,"Lá có màu xanh tự nhiên và bề mặt sạch. | Phiến lá xanh đều và không có tổn thương rõ rệt. | Lá lúa phát triển khỏe mạnh với màu xanh đều. | Lá được chụp trên nền trắng giúp quan sát tổn thương rõ hơn. | Ảnh cho thấy cận cảnh phần lá, nhấn mạnh tổn thương và cấu trúc mô lá.",lá xanh khỏe | không có vết bệnh | phiến lá nguyên vẹn | màu lá đồng đều,"Phiến lá được chụp rõ ràng trên nền sáng trắng. | Ảnh chụp cận cảnh một phần phiến lá. | Lá xanh đều, không phát hiện tổn thương bệnh lý rõ ràng.",0.2567,0.7433,0.0056,0.95,high,cloudy,73,31,mild,ripening,Thai Binh,Bệnh xuất hiện sau nhiều ngày ẩm ướt.
dataset/raw/Healthy/IMG_20190419_162133.jpg,Healthy,Khỏe mạnh,"Lá lúa phát triển khỏe mạnh với màu xanh đều. | Phiến lá xanh đều và không có tổn thương rõ rệt. | Lá lúa sinh trưởng tốt và không có tổn thương bệnh lý. | Lá được chụp trên nền trắng giúp quan sát tổn thương rõ hơn. | Ảnh cho thấy cận cảnh phần lá, nhấn mạnh tổn thương và cấu trúc mô lá.",không có vết bệnh | phiến lá nguyên vẹn | lá phát triển tốt | màu lá đồng đều,"Phiến lá được chụp rõ ràng trên nền sáng trắng. | Ảnh chụp cận cảnh một phần phiến lá. | Lá xanh đều, không phát hiện tổn thương bệnh lý rõ ràng.",0.388,0.612,0.0036,0.95,high,sunny,84,35,mild,tillering,Can Tho,Bệnh xuất hiện ở nhiều vị trí trên ruộng.
dataset/raw/Healthy/IMG_20190419_162134.jpg,Healthy,Khỏe mạnh,"Lá có màu xanh tự nhiên và bề mặt sạch. | Không phát hiện dấu hiệu bệnh trên lá lúa. | Phiến lá xanh đều và không có tổn thương rõ rệt. | Ảnh cho thấy cận cảnh phần lá, nhấn mạnh tổn thương và cấu trúc mô lá.",phiến lá nguyên vẹn | lá xanh khỏe | lá phát triển tốt | không có vết bệnh,"Ảnh chụp cận cảnh một phần phiến lá. | Lá xanh đều, không phát hiện tổn thương bệnh lý rõ ràng.",0.3897,0.6103,0.0056,0.95,high,sunny,77,28,mild,seedling,An Giang,Bệnh xuất hiện ở nhiều vị trí trên ruộng.
dataset/raw/Healthy/IMG_20190419_162139.jpg,Healthy,Khỏe mạnh,Lá lúa phát triển khỏe mạnh với màu xanh đều. | Phiến lá xanh đều và không có tổn thương rõ rệt. | Lá có màu xanh tự nhiên và bề mặt sạch.,không có vết bệnh | phiến lá nguyên vẹn | lá xanh khỏe | lá phát triển tốt,"Ảnh chứa phần lớn phiến lá và cho thấy cấu trúc lá rõ ràng. | Lá xanh đều, không phát hiện tổn thương bệnh lý rõ ràng.",0.5685,0.4315,0.0054,0.95,high,sunny,88,24,mild,tillering,Nam Dinh,Triệu chứng lan nhanh trên ruộng.
dataset/raw/Healthy/IMG_20190419_162141.jpg,Healthy,Khỏe mạnh,Lá lúa sinh trưởng tốt và không có tổn thương bệnh lý. | Không phát hiện dấu hiệu bệnh trên lá lúa. | Lá lúa phát triển khỏe mạnh với màu xanh đều.,màu lá đồng đều | không có vết bệnh | lá xanh khỏe | lá phát triển tốt,"Ảnh chứa phần lớn phiến lá và cho thấy cấu trúc lá rõ ràng. | Lá xanh đều, không phát hiện tổn thương bệnh lý rõ ràng.",0.5811,0.4189,0.0057,0.95,high,normal,85,26,mild,ripening,Soc Trang,Cây sinh trưởng chậm hơn bình thường.
dataset/raw/Healthy/IMG_20190419_162143.jpg,Healthy,Khỏe mạnh,"Lá lúa phát triển khỏe mạnh với màu xanh đều. | Bề mặt lá nguyên vẹn, không xuất hiện đốm bệnh. | Phiến lá xanh đều và không có tổn thương rõ rệt. | Ảnh cho thấy cận cảnh phần lá, nhấn mạnh tổn thương và cấu trúc mô lá.",màu lá đồng đều | không có vết bệnh | lá xanh khỏe | phiến lá nguyên vẹn,"Ảnh chụp cận cảnh một phần phiến lá. | Lá xanh đều, không phát hiện tổn thương bệnh lý rõ ràng. | Các vết nâu/tổn thương chiếm tỷ lệ lớn trên phần lá được quan sát.",0.3373,0.6627,0.0375,0.72,low,sunny,68,30,mild,seedling,Dong Thap,Tình trạng bệnh tăng nhanh trong tuần qua.
dataset/raw/Healthy/IMG_20190419_162205.jpg,Healthy,Khỏe mạnh,"Lá có màu xanh tự nhiên và bề mặt sạch. | Lá lúa sinh trưởng tốt và không có tổn thương bệnh lý. | Lá lúa phát triển khỏe mạnh với màu xanh đều. | Ảnh cho thấy cận cảnh phần lá, nhấn mạnh tổn thương và cấu trúc mô lá.",lá phát triển tốt | không có vết bệnh | lá xanh khỏe | màu lá đồng đều,"Ảnh chụp cận cảnh một phần phiến lá. | Lá xanh đều, không phát hiện tổn thương bệnh lý rõ ràng.",0.2671,0.7329,0.0022,0.95,high,sunny,87,31,mild,booting,Dong Thap,Độ ẩm cao làm bệnh phát triển mạnh.
dataset/raw/Healthy/IMG_20190419_162206.jpg,Healthy,Khỏe mạnh,"Không phát hiện dấu hiệu bệnh trên lá lúa. | Lá có màu xanh tự nhiên và bề mặt sạch. | Phiến lá xanh đều và không có tổn thương rõ rệt. | Ảnh cho thấy cận cảnh phần lá, nhấn mạnh tổn thương và cấu trúc mô lá.",lá xanh khỏe | màu lá đồng đều | không có vết bệnh | lá phát triển tốt,"Ảnh chụp cận cảnh một phần phiến lá. | Lá xanh đều, không phát hiện tổn thương bệnh lý rõ ràng.",0.2105,0.7895,0.0023,0.95,high,sunny,60,24,mild,booting,Soc Trang,Độ ẩm cao làm bệnh phát triển mạnh.
dataset/raw/Healthy/IMG_20190419_162220.jpg,Healthy,Khỏe mạnh,Không phát hiện dấu hiệu bệnh trên lá lúa. | Lá có màu xanh tự nhiên và bề mặt sạch. | Lá lúa phát triển khỏe mạnh với màu xanh đều.,lá xanh khỏe | không có vết bệnh | phiến lá nguyên vẹn | màu lá đồng đều,"Ảnh chứa phần lớn phiến lá và cho thấy cấu trúc lá rõ ràng. | Lá xanh đều, không phát hiện tổn thương bệnh lý rõ ràng.",0.8711,0.1289,0.0001,0.95,high,cloudy,92,23,mild,tillering,Hai Duong,Ruộng có dấu hiệu lây lan.
dataset/raw/Healthy/IMG_20190419_162222.jpg,Healthy,Khỏe mạnh,"Lá lúa phát triển khỏe mạnh với màu xanh đều. | Bề mặt lá nguyên vẹn, không xuất hiện đốm bệnh. | Lá có màu xanh tự nhiên và bề mặt sạch. | Lá được chụp trên nền trắng giúp quan sát tổn thương rõ hơn. | Ảnh cho thấy cận cảnh phần lá, nhấn mạnh tổn thương và cấu trúc mô lá.",lá phát triển tốt | lá xanh khỏe | phiến lá nguyên vẹn | màu lá đồng đều,"Phiến lá được chụp rõ ràng trên nền sáng trắng. | Ảnh chụp cận cảnh một phần phiến lá. | Lá xanh đều, không phát hiện tổn thương bệnh lý rõ ràng.",0.1683,0.8317,0.013,0.95,high,normal,70,24,mild,ripening,Can Tho,Bệnh xuất hiện sau nhiều ngày ẩm ướt.
dataset/raw/Healthy/IMG_20190419_162224.jpg,Healthy,Khỏe mạnh,"Bề mặt lá nguyên vẹn, không xuất hiện đốm bệnh. | Phiến lá xanh đều và không có tổn thương rõ rệt. | Lá lúa phát triển khỏe mạnh với màu xanh đều.",lá xanh khỏe | lá phát triển tốt | không có vết bệnh | màu lá đồng đều,"Ảnh chứa phần lớn phiến lá và cho thấy cấu trúc lá rõ ràng. | Lá xanh đều, không phát hiện tổn thương bệnh lý rõ ràng.",0.7935,0.2065,0.0013,0.95,high,normal,80,27,mild,seedling,Hai Duong,Triệu chứng lan nhanh trên ruộng.
dataset/raw/Healthy/IMG_20190419_162230.jpg,Healthy,Khỏe mạnh,"Bề mặt lá nguyên vẹn, không xuất hiện đốm bệnh. | Lá có màu xanh tự nhiên và bề mặt sạch. | Lá lúa sinh trưởng tốt và không có tổn thương bệnh lý. | Lá được chụp trên nền trắng giúp quan sát tổn thương rõ hơn. | Ảnh cho thấy cận cảnh phần lá, nhấn mạnh tổn thương và cấu trúc mô lá.",lá phát triển tốt | màu lá đồng đều | không có vết bệnh | lá xanh khỏe,"Phiến lá được chụp rõ ràng trên nền sáng trắng. | Ảnh chụp cận cảnh một phần phiến lá. | Lá xanh đều, không phát hiện tổn thương bệnh lý rõ ràng.",0.1562,0.8438,0.0011,0.95,high,sunny,62,31,mild,ripening,Nam Dinh,Bệnh xuất hiện sau nhiều ngày ẩm ướt.
dataset/raw/Healthy/IMG_20190419_162233.jpg,Healthy,Khỏe mạnh,"Lá có màu xanh tự nhiên và bề mặt sạch. | Phiến lá xanh đều và không có tổn thương rõ rệt. | Bề mặt lá nguyên vẹn, không xuất hiện đốm bệnh. | Lá được chụp trên nền trắng giúp quan sát tổn thương rõ hơn. | Ảnh cho thấy cận cảnh phần lá, nhấn mạnh tổn thương và cấu trúc mô lá.",phiến lá nguyên vẹn | không có vết bệnh | lá xanh khỏe | màu lá đồng đều,"Phiến lá được chụp rõ ràng trên nền sáng trắng. | Ảnh chụp cận cảnh một phần phiến lá. | Lá xanh đều, không phát hiện tổn thương bệnh lý rõ ràng.",0.1267,0.8733,0.0012,0.95,high,normal,91,31,mild,booting,Can Tho,Tình trạng bệnh tăng nhanh trong tuần qua.
